score,loss
0.86080184731095,0.29475929246917
0.88483990253897,0.16652390807002
0.88921008847253,0.10321549614361
0.8907382623633,0.071436947057298
0.89166630756715,0.052105090410575
0.8904079956477,0.039819611782306
0.88920311363892,0.031687538094671
0.89404552308,0.025604870181966
0.89283218228884,0.020701768287298
0.89322126604986,0.017138834059305
0.89120801203215,0.014145623371904
